,Unnamed: 0,TOKEN,GROUP#1,GROUP#2,TIME,variable,value,choice_let,situation,alt1.discount,alt2.discount,alt3.discount,Block,alt1.a_0,alt1.a_1,alt1.a_2,alt1.a_3,alt1.a_4,alt1.b_0,alt1.b_1,alt1.b_2,alt1.c_0,alt1.c_1,alt1.c_2,alt1.d_0,alt1.d_1,alt1.d_2,alt1.d_3,alt2.a_0,alt2.a_1,alt2.a_2,alt2.a_3,alt2.a_4,alt2.b_0,alt2.b_1,alt2.b_2,alt2.c_0,alt2.c_1,alt2.c_2,alt2.d_0,alt2.d_1,alt2.d_2,alt2.d_3,alt3.a_0,alt3.a_1,alt3.a_2,alt3.a_3,alt3.a_4,alt3.b_0,alt3.b_1,alt3.b_2,alt3.c_0,alt3.c_1,alt3.c_2,alt3.d_0,alt3.d_1,alt3.d_2,alt3.d_3,asc.4,alt4.a_0,alt4.b_0,alt4.c_0,alt4.d_0,alt4.a_1,alt4.a_2,alt4.a_3,alt4.a_4,alt4.b_1,alt4.b_2,alt4.c_1,alt4.c_2,alt4.d_1,alt4.d_2,alt4.d_3,alt4.discount,alt1.discount_log,alt2.discount_log,alt3.discount_log,alt4.discount_log,choice
43,383,05154df0-c3a6-4527-807c-bdcf8089f2c4,BEZ RODO,Blok 2,00:02:25.762262,"(4)(1,1,1,3,0) n Opcja B",1.0,B,4,3,3,9,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,2
44,510,05154df0-c3a6-4527-807c-bdcf8089f2c4,BEZ RODO,Blok 2,00:02:25.762262,"(5)(0,0,2,2,2) n Opcja B",1.0,B,5,6,9,9,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,2
45,637,05154df0-c3a6-4527-807c-bdcf8089f2c4,BEZ RODO,Blok 2,00:02:25.762262,"(6)(0,0,1,0,2) n Opcja B",1.0,B,6,3,9,12,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.4849066497880004,0.0,2
46,764,05154df0-c3a6-4527-807c-bdcf8089f2c4,BEZ RODO,Blok 2,00:02:25.762262,"(7)(0,2,2,1,0) n Opcja B",1.0,B,7,9,3,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,2
47,891,05154df0-c3a6-4527-807c-bdcf8089f2c4,BEZ RODO,Blok 2,00:02:25.762262,"(8)(3,1,0,3,0) n Opcja B",1.0,B,8,6,3,12,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,2
48,3,0607ced2-e3af-4954-8ef5-edd29fd5fbce,Z RODO,Blok 1,00:05:37.976909,"(1)(2,2,0,0,2) n Opcja C",1.0,C,1,3,3,9,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,3
49,122,0607ced2-e3af-4954-8ef5-edd29fd5fbce,Z RODO,Blok 1,00:05:37.976909,"(2)(2,0,2,3,0) n Opcja B",1.0,B,2,9,3,3,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,2
50,241,0607ced2-e3af-4954-8ef5-edd29fd5fbce,Z RODO,Blok 1,00:05:37.976909,"(3)(3,2,2,2,2) n Opcja A",1.0,A,3,9,9,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.1972245773362196,1.0986122886681098,0.0,1
51,360,0607ced2-e3af-4954-8ef5-edd29fd5fbce,Z RODO,Blok 1,00:05:37.976909,"(4)(4,2,1,2,3) n Opcja A",1.0,A,4,12,9,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,2.1972245773362196,1.0986122886681098,0.0,1
52,479,0607ced2-e3af-4954-8ef5-edd29fd5fbce,Z RODO,Blok 1,00:05:37.976909,"(5)(1,1,2,3,3) n Opcja B",1.0,B,5,3,12,3,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.4849066497880004,1.0986122886681098,0.0,2
53,598,0607ced2-e3af-4954-8ef5-edd29fd5fbce,Z RODO,Blok 1,00:05:37.976909,"(6)(3,1,0,2,2) n Opcja A",1.0,A,6,9,3,9,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,2.1972245773362196,0.0,1
54,717,0607ced2-e3af-4954-8ef5-edd29fd5fbce,Z RODO,Blok 1,00:05:37.976909,"(7)(1,1,1,3,3) n Opcja C",1.0,C,7,3,6,12,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.4849066497880004,0.0,3
55,836,0607ced2-e3af-4954-8ef5-edd29fd5fbce,Z RODO,Blok 1,00:05:37.976909,"(8)(4,0,0,3,2) n Opcja C",1.0,C,8,3,6,9,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.1972245773362196,0.0,3
56,3,06442b12-d399-4c9c-8907-e6d90a483288,Z RODO,Blok 2,00:06:24.803372,"(1)(0,2,0,3,2) n Opcja A",1.0,A,1,9,6,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,1.0986122886681098,0.0,1
57,130,06442b12-d399-4c9c-8907-e6d90a483288,Z RODO,Blok 2,00:06:24.803372,"(2)(1,2,0,0,2) n Opcja A",1.0,A,2,9,12,3,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.4849066497880004,1.0986122886681098,0.0,1
58,257,06442b12-d399-4c9c-8907-e6d90a483288,Z RODO,Blok 2,00:06:24.803372,"(3)(1,1,0,1,0) n Opcja A",1.0,A,3,3,3,12,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.4849066497880004,0.0,1
59,384,06442b12-d399-4c9c-8907-e6d90a483288,Z RODO,Blok 2,00:06:24.803372,"(4)(0,2,2,0,0) n Opcja A",1.0,A,4,3,3,9,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,1
60,511,06442b12-d399-4c9c-8907-e6d90a483288,Z RODO,Blok 2,00:06:24.803372,"(5)(4,2,0,3,1) n Opcja A",1.0,A,5,6,9,9,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,1
61,638,06442b12-d399-4c9c-8907-e6d90a483288,Z RODO,Blok 2,00:06:24.803372,"(6)(3,1,2,1,0) n Opcja A",1.0,A,6,3,9,12,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.4849066497880004,0.0,1
62,765,06442b12-d399-4c9c-8907-e6d90a483288,Z RODO,Blok 2,00:06:24.803372,"(7)(2,1,1,2,2) n Opcja A",1.0,A,7,9,3,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,1
63,892,06442b12-d399-4c9c-8907-e6d90a483288,Z RODO,Blok 2,00:06:24.803372,"(8)(2,2,2,1,3) n Opcja C",1.0,C,8,6,3,12,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,3
64,4,07eaf1b1-0b3e-491f-9dc9-da4d73af1e8d,BEZ RODO,Blok 1,00:07:20.356612,"(1)(0,2,1,1,0) n Opcja A",1.0,A,1,3,3,9,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,1
65,123,07eaf1b1-0b3e-491f-9dc9-da4d73af1e8d,BEZ RODO,Blok 1,00:07:20.356612,"(2)(0,1,1,0,2) n Opcja A",1.0,A,2,9,3,3,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,1
66,242,07eaf1b1-0b3e-491f-9dc9-da4d73af1e8d,BEZ RODO,Blok 1,00:07:20.356612,"(3)(3,2,2,2,2) n Opcja A",1.0,A,3,9,9,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.1972245773362196,1.0986122886681098,0.0,1
67,361,07eaf1b1-0b3e-491f-9dc9-da4d73af1e8d,BEZ RODO,Blok 1,00:07:20.356612,"(4)(4,2,1,2,3) n Opcja A",1.0,A,4,12,9,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,2.1972245773362196,1.0986122886681098,0.0,1
68,480,07eaf1b1-0b3e-491f-9dc9-da4d73af1e8d,BEZ RODO,Blok 1,00:07:20.356612,"(5)(2,0,0,1,0) n Opcja A",1.0,A,5,3,12,3,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.4849066497880004,1.0986122886681098,0.0,1
69,599,07eaf1b1-0b3e-491f-9dc9-da4d73af1e8d,BEZ RODO,Blok 1,00:07:20.356612,"(6)(3,1,0,2,2) n Opcja A",1.0,A,6,9,3,9,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,2.1972245773362196,0.0,1
70,718,07eaf1b1-0b3e-491f-9dc9-da4d73af1e8d,BEZ RODO,Blok 1,00:07:20.356612,"(7)(0,1,0,2,0) n Opcja A",1.0,A,7,3,6,12,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.4849066497880004,0.0,1
71,837,07eaf1b1-0b3e-491f-9dc9-da4d73af1e8d,BEZ RODO,Blok 1,00:07:20.356612,(8)(-) n Opcja bez rabatu: 30zł,1.0,SQ,8,3,6,9,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.1972245773362196,0.0,4
72,5,0834d315-248e-4887-add5-34675d41e3fa,BEZ RODO,Blok 1,00:06:50.721705,(1)(-) n Opcja bez rabatu: 30zł,1.0,SQ,1,3,3,9,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,4
73,124,0834d315-248e-4887-add5-34675d41e3fa,BEZ RODO,Blok 1,00:06:50.721705,(2)(-) n Opcja bez rabatu: 30zł,1.0,SQ,2,9,3,3,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,4
74,243,0834d315-248e-4887-add5-34675d41e3fa,BEZ RODO,Blok 1,00:06:50.721705,(3)(-) n Opcja bez rabatu: 30zł,1.0,SQ,3,9,9,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.1972245773362196,1.0986122886681098,0.0,4
75,362,0834d315-248e-4887-add5-34675d41e3fa,BEZ RODO,Blok 1,00:06:50.721705,(4)(-) n Opcja bez rabatu: 30zł,1.0,SQ,4,12,9,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,2.1972245773362196,1.0986122886681098,0.0,4
76,481,0834d315-248e-4887-add5-34675d41e3fa,BEZ RODO,Blok 1,00:06:50.721705,(5)(-) n Opcja bez rabatu: 30zł,1.0,SQ,5,3,12,3,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.4849066497880004,1.0986122886681098,0.0,4
77,600,0834d315-248e-4887-add5-34675d41e3fa,BEZ RODO,Blok 1,00:06:50.721705,(6)(-) n Opcja bez rabatu: 30zł,1.0,SQ,6,9,3,9,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,2.1972245773362196,0.0,4
78,719,0834d315-248e-4887-add5-34675d41e3fa,BEZ RODO,Blok 1,00:06:50.721705,(7)(-) n Opcja bez rabatu: 30zł,1.0,SQ,7,3,6,12,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.4849066497880004,0.0,4
79,838,0834d315-248e-4887-add5-34675d41e3fa,BEZ RODO,Blok 1,00:06:50.721705,(8)(-) n Opcja bez rabatu: 30zł,1.0,SQ,8,3,6,9,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.1972245773362196,0.0,4
8,0,084700c6-acb3-40a2-84d2-258906e9dbaa,Z RODO,Blok 2,00:04:49.77801,"(1)(2,0,2,2,1) n Opcja A",1.0,A,1,6,12,6,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,False,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.4849066497880004,1.791759469228055,0.0,1
9,27,084700c6-acb3-40a2-84d2-258906e9dbaa,Z RODO,Blok 2,00:04:49.77801,"(2)(2,0,0,0,3) n Opcja C",1.0,C,2,12,6,12,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,False,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.791759469228055,2.4849066497880004,0.0,3
10,54,084700c6-acb3-40a2-84d2-258906e9dbaa,Z RODO,Blok 2,00:04:49.77801,"(3)(1,0,2,1,2) n Opcja A",1.0,A,3,9,3,9,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,False,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,2.1972245773362196,0.0,1
11,81,084700c6-acb3-40a2-84d2-258906e9dbaa,Z RODO,Blok 2,00:04:49.77801,"(4)(1,2,0,2,2) n Opcja A",1.0,A,4,9,6,3,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,True,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,1.0986122886681098,0.0,1
12,108,084700c6-acb3-40a2-84d2-258906e9dbaa,Z RODO,Blok 2,00:04:49.77801,"(5)(3,2,2,0,2) n Opcja B",1.0,B,5,6,9,6,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,False,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,1.791759469228055,0.0,2
13,135,084700c6-acb3-40a2-84d2-258906e9dbaa,Z RODO,Blok 2,00:04:49.77801,"(6)(4,0,2,2,2) n Opcja B",1.0,B,6,9,9,6,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.1972245773362196,1.791759469228055,0.0,2
14,162,084700c6-acb3-40a2-84d2-258906e9dbaa,Z RODO,Blok 2,00:04:49.77801,"(7)(2,2,2,0,2) n Opcja C",1.0,C,7,12,3,9,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.0986122886681098,2.1972245773362196,0.0,3
15,189,084700c6-acb3-40a2-84d2-258906e9dbaa,Z RODO,Blok 2,00:04:49.77801,"(8)(3,1,0,1,3) n Opcja C",1.0,C,8,3,12,12,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,False,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.4849066497880004,2.4849066497880004,0.0,3
80,4,09934fee-4bab-441c-9b5c-6524cd6a32bb,Z RODO,Blok 2,00:07:22.04522,"(1)(3,0,0,2,1) n Opcja B",1.0,B,1,9,6,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,1.0986122886681098,0.0,2
81,131,09934fee-4bab-441c-9b5c-6524cd6a32bb,Z RODO,Blok 2,00:07:22.04522,"(2)(4,1,2,1,3) n Opcja B",1.0,B,2,9,12,3,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.4849066497880004,1.0986122886681098,0.0,2
82,258,09934fee-4bab-441c-9b5c-6524cd6a32bb,Z RODO,Blok 2,00:07:22.04522,"(3)(3,2,1,3,3) n Opcja C",1.0,C,3,3,3,12,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.4849066497880004,0.0,3
83,385,09934fee-4bab-441c-9b5c-6524cd6a32bb,Z RODO,Blok 2,00:07:22.04522,"(4)(4,0,0,1,2) n Opcja C",1.0,C,4,3,3,9,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,3
84,512,09934fee-4bab-441c-9b5c-6524cd6a32bb,Z RODO,Blok 2,00:07:22.04522,"(5)(3,1,1,1,2) n Opcja C",1.0,C,5,6,9,9,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,3
85,639,09934fee-4bab-441c-9b5c-6524cd6a32bb,Z RODO,Blok 2,00:07:22.04522,"(6)(2,2,2,2,3) n Opcja C",1.0,C,6,3,9,12,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.4849066497880004,0.0,3
86,766,09934fee-4bab-441c-9b5c-6524cd6a32bb,Z RODO,Blok 2,00:07:22.04522,"(7)(2,1,1,2,2) n Opcja A",1.0,A,7,9,3,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,1
87,893,09934fee-4bab-441c-9b5c-6524cd6a32bb,Z RODO,Blok 2,00:07:22.04522,"(8)(2,2,2,1,3) n Opcja C",1.0,C,8,6,3,12,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,3
88,6,0a9c49fb-20ec-4717-957f-85dade663d9b,BEZ RODO,Blok 1,00:04:23.374269,"(1)(2,2,0,0,2) n Opcja C",1.0,C,1,3,3,9,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,3
